Reporter,Partner,Product categories,Indicator Type,Indicator,Year,Indicator Value
Solomon Islands,World,Textiles and Clothing,Export,Export(US$ Mil),2012,0.01
Solomon Islands,World,Transportation,Export,Export(US$ Mil),2012,0.01
Solomon Islands,World,Vegetable,Export,Export(US$ Mil),2012,71.18
Solomon Islands,World,Wood,Export,Export(US$ Mil),2012,206.02
El Salvador,World,Animal,Export,Export(US$ Mil),2012,43.21
El Salvador,World,Capital goods,Export,Export(US$ Mil),2012,266.78
El Salvador,World,Chemicals,Export,Export(US$ Mil),2012,246.04
El Salvador,World,Consumer goods,Export,Export(US$ Mil),2012,3593.4
El Salvador,World,Food Products,Export,Export(US$ Mil),2012,824.54
El Salvador,World,Footwear,Export,Export(US$ Mil),2012,47.72
El Salvador,World,Fuels,Export,Export(US$ Mil),2012,186.06
El Salvador,World,Hides and Skins,Export,Export(US$ Mil),2012,11.51
El Salvador,World,Intermediate goods,Export,Export(US$ Mil),2012,961.21
El Salvador,World,Mach and Elec,Export,Export(US$ Mil),2012,264.04
El Salvador,World,Metals,Export,Export(US$ Mil),2012,286.72
El Salvador,World,Minerals,Export,Export(US$ Mil),2012,8.56
El Salvador,World,Miscellaneous,Export,Export(US$ Mil),2012,78.42
El Salvador,World,Plastic or Rubber,Export,Export(US$ Mil),2012,305.75
El Salvador,World,Raw materials,Export,Export(US$ Mil),2012,508.39
El Salvador,World,Stone and Glass,Export,Export(US$ Mil),2012,95.59
El Salvador,World,Textiles and Clothing,Export,Export(US$ Mil),2012,2196.58
El Salvador,World,Transportation,Export,Export(US$ Mil),2012,11.06
El Salvador,World,Vegetable,Export,Export(US$ Mil),2012,437.81
El Salvador,World,Wood,Export,Export(US$ Mil),2012,295.46
El Salvador,World,Capital goods,Import,Import(US$ Mil),2012,1354.66
El Salvador,World,Consumer goods,Import,Import(US$ Mil),2012,4571.92
El Salvador,World,Intermediate goods,Import,Import(US$ Mil),2012,3063.62
El Salvador,World,Raw materials,Import,Import(US$ Mil),2012,1173.77
Sao Tome and Principe,World,Animal,Export,Export(US$ Mil),2012,0.0
Sao Tome and Principe,World,Capital goods,Export,Export(US$ Mil),2012,0.15
Sao Tome and Principe,World,Consumer goods,Export,Export(US$ Mil),2012,0.92
Sao Tome and Principe,World,Food Products,Export,Export(US$ Mil),2012,5.06
Sao Tome and Principe,World,Footwear,Export,Export(US$ Mil),2012,0.0
Sao Tome and Principe,World,Fuels,Export,Export(US$ Mil),2012,0.05
Sao Tome and Principe,World,Hides and Skins,Export,Export(US$ Mil),2012,0.0
Sao Tome and Principe,World,Intermediate goods,Export,Export(US$ Mil),2012,0.01
Sao Tome and Principe,World,Mach and Elec,Export,Export(US$ Mil),2012,0.05
Sao Tome and Principe,World,Metals,Export,Export(US$ Mil),2012,0.24
Sao Tome and Principe,World,Miscellaneous,Export,Export(US$ Mil),2012,0.15
Sao Tome and Principe,World,Plastic or Rubber,Export,Export(US$ Mil),2012,0.01
Sao Tome and Principe,World,Raw materials,Export,Export(US$ Mil),2012,4.96
Sao Tome and Principe,World,Stone and Glass,Export,Export(US$ Mil),2012,0.01
Sao Tome and Principe,World,Textiles and Clothing,Export,Export(US$ Mil),2012,0.01
Sao Tome and Principe,World,Transportation,Export,Export(US$ Mil),2012,0.15
Sao Tome and Principe,World,Vegetable,Export,Export(US$ Mil),2012,0.22
Sao Tome and Principe,World,Wood,Export,Export(US$ Mil),2012,0.1
Sao Tome and Principe,World,Capital goods,Import,Import(US$ Mil),2012,20.66
Sao Tome and Principe,World,Consumer goods,Import,Import(US$ Mil),2012,88.68
Sao Tome and Principe,World,Intermediate goods,Import,Import(US$ Mil),2012,22.56
Sao Tome and Principe,World,Raw materials,Import,Import(US$ Mil),2012,8.53
Sudan,World,Animal,Export,Export(US$ Mil),2012,410.3
Sudan,World,Capital goods,Export,Export(US$ Mil),2012,5.85
Sudan,World,Chemicals,Export,Export(US$ Mil),2012,76.91
Sudan,World,Consumer goods,Export,Export(US$ Mil),2012,14.99
Sudan,World,Food Products,Export,Export(US$ Mil),2012,47.59
Sudan,World,Footwear,Export,Export(US$ Mil),2012,0.0
Sudan,World,Fuels,Export,Export(US$ Mil),2012,256.15
Sudan,World,Hides and Skins,Export,Export(US$ Mil),2012,37.18
Sudan,World,Intermediate goods,Export,Export(US$ Mil),2012,2437.89
Sudan,World,Mach and Elec,Export,Export(US$ Mil),2012,1.61
Sudan,World,Metals,Export,Export(US$ Mil),2012,20.96
Sudan,World,Minerals,Export,Export(US$ Mil),2012,4.19
Sudan,World,Miscellaneous,Export,Export(US$ Mil),2012,2.44
Sudan,World,Plastic or Rubber,Export,Export(US$ Mil),2012,1.33
Sudan,World,Raw materials,Export,Export(US$ Mil),2012,923.25
Sudan,World,Stone and Glass,Export,Export(US$ Mil),2012,2172.04
Sudan,World,Textiles and Clothing,Export,Export(US$ Mil),2012,21.08
Sudan,World,Transportation,Export,Export(US$ Mil),2012,4.3
Sudan,World,Vegetable,Export,Export(US$ Mil),2012,324.71
Sudan,World,Wood,Export,Export(US$ Mil),2012,3.08
Sudan,World,Capital goods,Import,Import(US$ Mil),2012,1704.01
Sudan,World,Consumer goods,Import,Import(US$ Mil),2012,2485.35
Sudan,World,Intermediate goods,Import,Import(US$ Mil),2012,1563.75
Sudan,World,Raw materials,Import,Import(US$ Mil),2012,397.03
Suriname,World,Animal,Export,Export(US$ Mil),2012,3.82
Suriname,World,Capital goods,Export,Export(US$ Mil),2012,31.99
Suriname,World,Chemicals,Export,Export(US$ Mil),2012,5.99
Suriname,World,Consumer goods,Export,Export(US$ Mil),2012,218.62
Suriname,World,Food Products,Export,Export(US$ Mil),2012,33.5
Suriname,World,Footwear,Export,Export(US$ Mil),2012,0.27
Suriname,World,Fuels,Export,Export(US$ Mil),2012,129.87
Suriname,World,Hides and Skins,Export,Export(US$ Mil),2012,0.09
Suriname,World,Intermediate goods,Export,Export(US$ Mil),2012,13.54
Suriname,World,Mach and Elec,Export,Export(US$ Mil),2012,19.48
Suriname,World,Metals,Export,Export(US$ Mil),2012,13.09
Suriname,World,Minerals,Export,Export(US$ Mil),2012,0.28
Suriname,World,Miscellaneous,Export,Export(US$ Mil),2012,2070.24
Suriname,World,Plastic or Rubber,Export,Export(US$ Mil),2012,5.22
Suriname,World,Raw materials,Export,Export(US$ Mil),2012,56.62
Suriname,World,Stone and Glass,Export,Export(US$ Mil),2012,0.74
Suriname,World,Textiles and Clothing,Export,Export(US$ Mil),2012,0.93
Suriname,World,Transportation,Export,Export(US$ Mil),2012,3.5
Suriname,World,Vegetable,Export,Export(US$ Mil),2012,73.14
Suriname,World,Wood,Export,Export(US$ Mil),2012,20.32
Suriname,World,Capital goods,Import,Import(US$ Mil),2012,482.74
Suriname,World,Consumer goods,Import,Import(US$ Mil),2012,841.96
Suriname,World,Intermediate goods,Import,Import(US$ Mil),2012,326.57
Suriname,World,Raw materials,Import,Import(US$ Mil),2012,64.04
Slovak Republic,World,Animal,Export,Export(US$ Mil),2012,849.81
Slovak Republic,World,Capital goods,Export,Export(US$ Mil),2012,23552.74
Slovak Republic,World,Chemicals,Export,Export(US$ Mil),2012,2134.75
Slovak Republic,World,Consumer goods,Export,Export(US$ Mil),2012,32807.81
Slovak Republic,World,Food Products,Export,Export(US$ Mil),2012,1703.51
Slovak Republic,World,Footwear,Export,Export(US$ Mil),2012,1051.93
Slovak Republic,World,Fuels,Export,Export(US$ Mil),2012,4725.01
Slovak Republic,World,Hides and Skins,Export,Export(US$ Mil),2012,271.3
Slovak Republic,World,Intermediate goods,Export,Export(US$ Mil),2012,13744.22
Slovak Republic,World,Mach and Elec,Export,Export(US$ Mil),2012,25298.83
Slovak Republic,World,Metals,Export,Export(US$ Mil),2012,9345.79
Slovak Republic,World,Minerals,Export,Export(US$ Mil),2012,354.73
Slovak Republic,World,Miscellaneous,Export,Export(US$ Mil),2012,2887.38
Slovak Republic,World,Plastic or Rubber,Export,Export(US$ Mil),2012,4182.37
Slovak Republic,World,Raw materials,Export,Export(US$ Mil),2012,3083.64
Slovak Republic,World,Stone and Glass,Export,Export(US$ Mil),2012,1275.39
Slovak Republic,World,Textiles and Clothing,Export,Export(US$ Mil),2012,1826.51
Slovak Republic,World,Transportation,Export,Export(US$ Mil),2012,19355.47
Slovak Republic,World,Vegetable,Export,Export(US$ Mil),2012,2067.24
Slovak Republic,World,Wood,Export,Export(US$ Mil),2012,2536.98
Slovak Republic,World,Capital goods,Import,Import(US$ Mil),2012,30144.63
Slovak Republic,World,Consumer goods,Import,Import(US$ Mil),2012,23173.39
Slovak Republic,World,Intermediate goods,Import,Import(US$ Mil),2012,13572.42
Slovak Republic,World,Raw materials,Import,Import(US$ Mil),2012,8428.6
Slovenia,World,Animal,Export,Export(US$ Mil),2012,313.84
Slovenia,World,Capital goods,Export,Export(US$ Mil),2012,6959.11
Slovenia,World,Chemicals,Export,Export(US$ Mil),2012,4235.04
Slovenia,World,Consumer goods,Export,Export(US$ Mil),2012,11845.73
Slovenia,World,Food Products,Export,Export(US$ Mil),2012,527.6
Slovenia,World,Footwear,Export,Export(US$ Mil),2012,134.52
Slovenia,World,Fuels,Export,Export(US$ Mil),2012,1745.49
Slovenia,World,Hides and Skins,Export,Export(US$ Mil),2012,136.15
Slovenia,World,Intermediate goods,Export,Export(US$ Mil),2012,6843.03
Slovenia,World,Mach and Elec,Export,Export(US$ Mil),2012,6414.83
Slovenia,World,Metals,Export,Export(US$ Mil),2012,3454.03
Slovenia,World,Minerals,Export,Export(US$ Mil),2012,76.6
Slovenia,World,Miscellaneous,Export,Export(US$ Mil),2012,1709.82
Slovenia,World,Plastic or Rubber,Export,Export(US$ Mil),2012,1784.88
Slovenia,World,Raw materials,Export,Export(US$ Mil),2012,1139.77
Slovenia,World,Stone and Glass,Export,Export(US$ Mil),2012,481.69
Slovenia,World,Textiles and Clothing,Export,Export(US$ Mil),2012,881.55
Slovenia,World,Transportation,Export,Export(US$ Mil),2012,3329.71
Slovenia,World,Vegetable,Export,Export(US$ Mil),2012,221.96
Slovenia,World,Wood,Export,Export(US$ Mil),2012,1632.31
Slovenia,World,Capital goods,Import,Import(US$ Mil),2012,6065.01
Slovenia,World,Consumer goods,Import,Import(US$ Mil),2012,12069.37
Slovenia,World,Intermediate goods,Import,Import(US$ Mil),2012,8109.59
Slovenia,World,Raw materials,Import,Import(US$ Mil),2012,1882.13
Sweden,World,Animal,Export,Export(US$ Mil),2012,3311.1
Sweden,World,Capital goods,Export,Export(US$ Mil),2012,56197.41
Sweden,World,Chemicals,Export,Export(US$ Mil),2012,14184.3
Sweden,World,Consumer goods,Export,Export(US$ Mil),2012,53506.23
Sweden,World,Food Products,Export,Export(US$ Mil),2012,3731.91
Sweden,World,Footwear,Export,Export(US$ Mil),2012,374.27
Sweden,World,Fuels,Export,Export(US$ Mil),2012,16182.51
Sweden,World,Hides and Skins,Export,Export(US$ Mil),2012,382.69
Sweden,World,Intermediate goods,Export,Export(US$ Mil),2012,44292.0
Sweden,World,Mach and Elec,Export,Export(US$ Mil),2012,45923.52
Sweden,World,Metals,Export,Export(US$ Mil),2012,17579.74
Sweden,World,Minerals,Export,Export(US$ Mil),2012,4042.15
Sweden,World,Miscellaneous,Export,Export(US$ Mil),2012,17311.09
Sweden,World,Plastic or Rubber,Export,Export(US$ Mil),2012,6874.16
Sweden,World,Raw materials,Export,Export(US$ Mil),2012,9118.18
Sweden,World,Stone and Glass,Export,Export(US$ Mil),2012,2837.38
Sweden,World,Textiles and Clothing,Export,Export(US$ Mil),2012,2545.7
Sweden,World,Transportation,Export,Export(US$ Mil),2012,17013.17
Sweden,World,Vegetable,Export,Export(US$ Mil),2012,1644.04
Sweden,World,Wood,Export,Export(US$ Mil),2012,18501.44
Sweden,World,Capital goods,Import,Import(US$ Mil),2012,47271.89
Sweden,World,Consumer goods,Import,Import(US$ Mil),2012,52821.6
Sweden,World,Intermediate goods,Import,Import(US$ Mil),2012,28812.55
Sweden,World,Raw materials,Import,Import(US$ Mil),2012,28310.76
Turks and Caicos Isl.,World,Animal,Export,Export(US$ Mil),2012,1.98
Turks and Caicos Isl.,World,Capital goods,Export,Export(US$ Mil),2012,1.29
Turks and Caicos Isl.,World,Chemicals,Export,Export(US$ Mil),2012,0.01
Turks and Caicos Isl.,World,Consumer goods,Export,Export(US$ Mil),2012,8.11
Turks and Caicos Isl.,World,Food Products,Export,Export(US$ Mil),2012,0.02
Turks and Caicos Isl.,World,Footwear,Export,Export(US$ Mil),2012,0.0
Turks and Caicos Isl.,World,Fuels,Export,Export(US$ Mil),2012,0.0
Turks and Caicos Isl.,World,Hides and Skins,Export,Export(US$ Mil),2012,0.0
Turks and Caicos Isl.,World,Intermediate goods,Export,Export(US$ Mil),2012,0.11
Turks and Caicos Isl.,World,Mach and Elec,Export,Export(US$ Mil),2012,0.85
Turks and Caicos Isl.,World,Metals,Export,Export(US$ Mil),2012,0.36
Turks and Caicos Isl.,World,Minerals,Export,Export(US$ Mil),2012,0.01
Turks and Caicos Isl.,World,Miscellaneous,Export,Export(US$ Mil),2012,0.44
Turks and Caicos Isl.,World,Plastic or Rubber,Export,Export(US$ Mil),2012,0.02
Turks and Caicos Isl.,World,Raw materials,Export,Export(US$ Mil),2012,2.04
Turks and Caicos Isl.,World,Stone and Glass,Export,Export(US$ Mil),2012,0.28
Turks and Caicos Isl.,World,Textiles and Clothing,Export,Export(US$ Mil),2012,0.02
Turks and Caicos Isl.,World,Transportation,Export,Export(US$ Mil),2012,0.51
Turks and Caicos Isl.,World,Vegetable,Export,Export(US$ Mil),2012,0.0
Turks and Caicos Isl.,World,Wood,Export,Export(US$ Mil),2012,7.32
Turks and Caicos Isl.,World,Capital goods,Import,Import(US$ Mil),2012,28.79
Turks and Caicos Isl.,World,Consumer goods,Import,Import(US$ Mil),2012,187.21
Turks and Caicos Isl.,World,Intermediate goods,Import,Import(US$ Mil),2012,19.34
Turks and Caicos Isl.,World,Raw materials,Import,Import(US$ Mil),2012,27.61
Togo,World,Animal,Export,Export(US$ Mil),2012,16.94
Togo,World,Capital goods,Export,Export(US$ Mil),2012,106.82
Togo,World,Chemicals,Export,Export(US$ Mil),2012,69.43
Togo,World,Consumer goods,Export,Export(US$ Mil),2012,251.18
Togo,World,Food Products,Export,Export(US$ Mil),2012,50.21
Togo,World,Footwear,Export,Export(US$ Mil),2012,18.92
Togo,World,Fuels,Export,Export(US$ Mil),2012,64.97
Togo,World,Hides and Skins,Export,Export(US$ Mil),2012,0.07
Togo,World,Intermediate goods,Export,Export(US$ Mil),2012,355.95
Togo,World,Mach and Elec,Export,Export(US$ Mil),2012,23.63
Togo,World,Metals,Export,Export(US$ Mil),2012,52.83
Togo,World,Minerals,Export,Export(US$ Mil),2012,287.01
Togo,World,Miscellaneous,Export,Export(US$ Mil),2012,3.44
Togo,World,Plastic or Rubber,Export,Export(US$ Mil),2012,73.87
Togo,World,Raw materials,Export,Export(US$ Mil),2012,246.81
Togo,World,Stone and Glass,Export,Export(US$ Mil),2012,35.39
Togo,World,Textiles and Clothing,Export,Export(US$ Mil),2012,94.14
Togo,World,Transportation,Export,Export(US$ Mil),2012,79.73
Togo,World,Vegetable,Export,Export(US$ Mil),2012,68.54
Togo,World,Wood,Export,Export(US$ Mil),2012,21.75
Togo,World,Capital goods,Import,Import(US$ Mil),2012,304.03
Togo,World,Consumer goods,Import,Import(US$ Mil),2012,689.4
Togo,World,Intermediate goods,Import,Import(US$ Mil),2012,558.89
Togo,World,Raw materials,Import,Import(US$ Mil),2012,103.72
Thailand,World,Animal,Export,Export(US$ Mil),2012,3566.74
Thailand,World,Capital goods,Export,Export(US$ Mil),2012,80944.18
Thailand,World,Chemicals,Export,Export(US$ Mil),2012,12167.1
Thailand,World,Consumer goods,Export,Export(US$ Mil),2012,72857.41
Thailand,World,Food Products,Export,Export(US$ Mil),2012,19085.45
Thailand,World,Footwear,Export,Export(US$ Mil),2012,845.44
Thailand,World,Fuels,Export,Export(US$ Mil),2012,14939.92
Thailand,World,Hides and Skins,Export,Export(US$ Mil),2012,954.59
Thailand,World,Intermediate goods,Export,Export(US$ Mil),2012,53940.51
Thailand,World,Mach and Elec,Export,Export(US$ Mil),2012,66124.89
Thailand,World,Metals,Export,Export(US$ Mil),2012,11694.65
Thailand,World,Minerals,Export,Export(US$ Mil),2012,1059.15
Thailand,World,Miscellaneous,Export,Export(US$ Mil),2012,7171.41
Thailand,World,Plastic or Rubber,Export,Export(US$ Mil),2012,29380.16
Thailand,World,Raw materials,Export,Export(US$ Mil),2012,18599.14
Thailand,World,Stone and Glass,Export,Export(US$ Mil),2012,14806.56
Thailand,World,Textiles and Clothing,Export,Export(US$ Mil),2012,7318.94
Thailand,World,Transportation,Export,Export(US$ Mil),2012,26990.22
Thailand,World,Vegetable,Export,Export(US$ Mil),2012,9717.08
Thailand,World,Wood,Export,Export(US$ Mil),2012,3722.22
Thailand,World,Capital goods,Import,Import(US$ Mil),2012,90313.01
Thailand,World,Consumer goods,Import,Import(US$ Mil),2012,40896.18
Thailand,World,Intermediate goods,Import,Import(US$ Mil),2012,67812.32
Thailand,World,Raw materials,Import,Import(US$ Mil),2012,47116.1
Tonga,World,Animal,Export,Export(US$ Mil),2012,4.76
Tonga,World,Capital goods,Export,Export(US$ Mil),2012,1.45
Tonga,World,Chemicals,Export,Export(US$ Mil),2012,0.23
Tonga,World,Consumer goods,Export,Export(US$ Mil),2012,2.37
Tonga,World,Food Products,Export,Export(US$ Mil),2012,0.27
Tonga,World,Footwear,Export,Export(US$ Mil),2012,0.0
Tonga,World,Fuels,Export,Export(US$ Mil),2012,0.0
Tonga,World,Hides and Skins,Export,Export(US$ Mil),2012,0.0
Tonga,World,Intermediate goods,Export,Export(US$ Mil),2012,2.41
Tonga,World,Mach and Elec,Export,Export(US$ Mil),2012,1.31
Tonga,World,Metals,Export,Export(US$ Mil),2012,0.44
Tonga,World,Minerals,Export,Export(US$ Mil),2012,0.0
Tonga,World,Miscellaneous,Export,Export(US$ Mil),2012,0.54
Tonga,World,Plastic or Rubber,Export,Export(US$ Mil),2012,0.0
Tonga,World,Raw materials,Export,Export(US$ Mil),2012,9.31
Tonga,World,Stone and Glass,Export,Export(US$ Mil),2012,0.02
Tonga,World,Textiles and Clothing,Export,Export(US$ Mil),2012,0.03
Tonga,World,Transportation,Export,Export(US$ Mil),2012,0.45
Tonga,World,Vegetable,Export,Export(US$ Mil),2012,6.16
Tonga,World,Wood,Export,Export(US$ Mil),2012,1.35
Tonga,World,Capital goods,Import,Import(US$ Mil),2012,28.66
Tonga,World,Consumer goods,Import,Import(US$ Mil),2012,117.33
Tonga,World,Intermediate goods,Import,Import(US$ Mil),2012,23.2
Tonga,World,Raw materials,Import,Import(US$ Mil),2012,25.54
Tunisia,World,Animal,Export,Export(US$ Mil),2012,207.44
Tunisia,World,Capital goods,Export,Export(US$ Mil),2012,2890.38
Tunisia,World,Chemicals,Export,Export(US$ Mil),2012,1312.76
Tunisia,World,Consumer goods,Export,Export(US$ Mil),2012,8050.01
Tunisia,World,Food Products,Export,Export(US$ Mil),2012,410.0
Tunisia,World,Footwear,Export,Export(US$ Mil),2012,506.04
Tunisia,World,Fuels,Export,Export(US$ Mil),2012,2854.18
Tunisia,World,Hides and Skins,Export,Export(US$ Mil),2012,139.67
Tunisia,World,Intermediate goods,Export,Export(US$ Mil),2012,2964.22
Tunisia,World,Mach and Elec,Export,Export(US$ Mil),2012,4580.45
Tunisia,World,Metals,Export,Export(US$ Mil),2012,679.13
Tunisia,World,Minerals,Export,Export(US$ Mil),2012,134.87
Tunisia,World,Miscellaneous,Export,Export(US$ Mil),2012,584.01
Tunisia,World,Plastic or Rubber,Export,Export(US$ Mil),2012,444.74
Tunisia,World,Raw materials,Export,Export(US$ Mil),2012,2465.34
Tunisia,World,Stone and Glass,Export,Export(US$ Mil),2012,154.37
Tunisia,World,Textiles and Clothing,Export,Export(US$ Mil),2012,3148.91
Tunisia,World,Transportation,Export,Export(US$ Mil),2012,613.16
Tunisia,World,Vegetable,Export,Export(US$ Mil),2012,1010.6
Tunisia,World,Wood,Export,Export(US$ Mil),2012,227.1
Tunisia,World,Capital goods,Import,Import(US$ Mil),2012,6490.6
Tunisia,World,Consumer goods,Import,Import(US$ Mil),2012,7997.07
Tunisia,World,Intermediate goods,Import,Import(US$ Mil),2012,6974.12
Tunisia,World,Raw materials,Import,Import(US$ Mil),2012,2413.33
Turkey,World,Animal,Export,Export(US$ Mil),2012,1557.13
Turkey,World,Capital goods,Export,Export(US$ Mil),2012,25705.41
Turkey,World,Chemicals,Export,Export(US$ Mil),2012,4684.25
Turkey,World,Consumer goods,Export,Export(US$ Mil),2012,64190.85
Turkey,World,Food Products,Export,Export(US$ Mil),2012,6066.23
Turkey,World,Footwear,Export,Export(US$ Mil),2012,576.19
Turkey,World,Fuels,Export,Export(US$ Mil),2012,7478.41
