"year","make","model","carline_class","carline_broad","cyl","disp","air_asp","trans_desc","gears","drive_desc","fuel_type","mpg_city","mpg_hwy","mpg_mix","ann_fuel","condition","lux","trans_broad"
2016,"Toyota","camry hybrid xle/se","Midsize Cars","Cars",4,2.5,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",40,38,40,1100,"Like new","Family","Automatic"
2016,"Toyota","corolla","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Automatic",4,"Front Wheel Drive","Regular Gasoline",27,36,31,1450,"Like new","Family","Automatic"
2016,"Toyota","corolla","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",29,38,32,1400,"Like new","Family","Automatic"
2016,"Toyota","corolla","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",7,"Front Wheel Drive","Regular Gasoline",29,37,32,1400,"Like new","Family","Automatic"
2016,"Toyota","corolla","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Manual",6,"Front Wheel Drive","Regular Gasoline",28,37,31,1450,"Like new","Family","Manual"
2016,"Toyota","corolla le eco","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",30,42,35,1300,"Like new","Family","Automatic"
2016,"Toyota","corolla le eco","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",30,40,34,1300,"Like new","Family","Automatic"
2016,"Toyota","prius","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",54,50,52,850,"Like new","Family","Automatic"
2016,"Toyota","prius eco","Midsize Cars","Cars",4,1.8,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",58,53,56,800,"Like new","Family","Automatic"
2016,"Volkswagen","passat","Midsize Cars","Cars",4,1.8,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,38,29,1550,"Like new","Family","Automatic"
2016,"Volkswagen","passat","Midsize Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,28,23,1950,"Like new","Family","Automatic"
2016,"Volvo","s80 fwd","Midsize Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"Front Wheel Drive","Regular Gasoline",25,37,29,1550,"Like new","Luxury","Automatic"
2016,"Audi","a8l","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",8,"All Wheel Drive","Diesel",24,36,28,1800,"Like new","Luxury","Automatic"
2016,"Audi","a8l","Large Cars","Cars",6,3,"Supercharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",19,29,22,2250,"Like new","Luxury","Automatic"
2016,"Audi","a8l","Large Cars","Cars",8,4,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",18,29,22,2250,"Like new","Luxury","Automatic"
2016,"Audi","a8l","Large Cars","Cars",12,6.3,"Naturally Aspirated","Automated Manual",8,"All Wheel Drive","Premium Gasoline",14,22,17,2900,"Like new","Luxury","Automatic"
2016,"BMW","328i xdrive gran turismo","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",22,34,26,1900,"Like new","Luxury","Automatic"
2016,"BMW","335i xdrive gran turismo","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",20,30,23,2150,"Like new","Luxury","Automatic"
2016,"BMW","535i gran turismo","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",19,28,22,2250,"Like new","Luxury","Automatic"
2016,"BMW","535i xdrive gran turismo","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",18,26,21,2350,"Like new","Luxury","Automatic"
2016,"BMW","740i","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",21,29,24,2050,"Like new","Luxury","Automatic"
2016,"BMW","750i","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",17,25,20,2500,"Like new","Luxury","Automatic"
2016,"BMW","750i xdrive","Large Cars","Cars",8,4.4,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",16,25,19,2600,"Like new","Luxury","Automatic"
2016,"BMW","x1 xdrive28i","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",22,32,26,1900,"Like new","Luxury","Automatic"
2016,"Cadillac","ct6","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Regular Gasoline",22,31,25,1800,"Like new","Luxury","Automatic"
2016,"Cadillac","ct6 awd","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",18,26,21,2350,"Like new","Luxury","Automatic"
2016,"Cadillac","ct6 awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",8,"All Wheel Drive","Regular Gasoline",18,27,22,2050,"Like new","Luxury","Automatic"
2016,"Cadillac","xts","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,28,22,2050,"Like new","Luxury","Automatic"
2016,"Cadillac","xts awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,26,20,2250,"Like new","Luxury","Automatic"
2016,"Cadillac","xts awd","Large Cars","Cars",6,3.6,"Turbocharged","Automated Manual",6,"All Wheel Drive","Premium Gasoline",16,23,18,2750,"Like new","Luxury","Automatic"
2016,"Chevrolet","impala","Large Cars","Cars",4,2.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,31,25,1800,"Like new","Family","Automatic"
2016,"Chevrolet","impala","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,28,22,2050,"Like new","Family","Automatic"
2016,"Chevrolet","impala","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",19,29,22,2050,"Like new","Family","Automatic"
2016,"Chevrolet","impala limited","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",6,"Front Wheel Drive","Regular Gasoline",18,30,22,2050,"Like new","Family","Automatic"
2016,"Chevrolet","ss","Large Cars","Cars",8,6.2,"Naturally Aspirated","Automated Manual",6,"Rear Wheel Drive","Premium Gasoline",14,20,16,3100,"Like new","Family","Automatic"
2016,"Chevrolet","ss","Large Cars","Cars",8,6.2,"Naturally Aspirated","Manual",6,"Rear Wheel Drive","Regular Gasoline",14,22,17,2650,"Like new","Family","Manual"
2016,"Chrysler","300","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",19,31,23,1950,"Like new","Family","Automatic"
2016,"Chrysler","300","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",19,31,23,1950,"Like new","Family","Automatic"
2016,"Chrysler","300","Large Cars","Cars",8,5.7,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Mid-Grade Gasoline",16,25,19,2500,"Like new","Family","Automatic"
2016,"Chrysler","300 awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",18,27,21,2150,"Like new","Family","Automatic"
2016,"Chrysler","300 awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",18,27,21,2150,"Like new","Family","Automatic"
2016,"Dodge","charger","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",19,31,23,1950,"Like new","Family","Automatic"
2016,"Dodge","charger","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Regular Gasoline",19,31,23,1950,"Like new","Family","Automatic"
2016,"Dodge","charger","Large Cars","Cars",8,5.7,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Mid-Grade Gasoline",16,25,19,2500,"Like new","Family","Automatic"
2016,"Dodge","charger","Large Cars","Cars",8,6.4,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",15,25,18,2750,"Like new","Family","Automatic"
2016,"Dodge","charger awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",18,27,21,2150,"Like new","Family","Automatic"
2016,"Dodge","charger awd","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automatic",8,"All Wheel Drive","Regular Gasoline",18,27,21,2150,"Like new","Family","Automatic"
2016,"Dodge","charger srt8","Large Cars","Cars",8,6.2,"Supercharged","Automatic",8,"Rear Wheel Drive","Premium Gasoline",13,22,16,3100,"Like new","Family","Automatic"
2016,"Dodge","charger srt8","Large Cars","Cars",8,6.4,"Naturally Aspirated","Automatic",8,"Rear Wheel Drive","Premium Gasoline",15,25,18,2750,"Like new","Family","Automatic"
2016,"Ford","c-max hybrid fwd","Large Cars","Cars",4,2,"Naturally Aspirated","Continuously Variable",1,"Front Wheel Drive","Regular Gasoline",42,37,40,1100,"Like new","Family","Automatic"
2016,"Ford","taurus awd","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,24,19,2350,"Like new","Family","Automatic"
2016,"Ford","taurus awd","Large Cars","Cars",6,3.5,"Turbocharged","Automated Manual",6,"All Wheel Drive","Regular Gasoline",16,24,19,2350,"Like new","Family","Automatic"
2016,"Ford","taurus awd ffv","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,24,19,2350,"Like new","Family","Automatic"
2016,"Ford","taurus fwd","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,29,23,1950,"Like new","Family","Automatic"
2016,"Ford","taurus fwd","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,27,21,2150,"Like new","Family","Automatic"
2016,"Ford","taurus fwd ffv","Large Cars","Cars",6,3.5,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",18,27,21,2150,"Like new","Family","Automatic"
2016,"Hyundai","azera","Large Cars","Cars",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",20,29,23,1950,"Like new","Family","Automatic"
2016,"Hyundai","azera limited","Large Cars","Cars",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",19,28,22,2050,"Like new","Family","Automatic"
2016,"Hyundai","equus","Large Cars","Cars",8,5,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",15,23,18,2750,"Like new","Family","Automatic"
2016,"Hyundai","genesis awd","Large Cars","Cars",6,3.8,"Naturally Aspirated","Automated Manual",8,"All Wheel Drive","Regular Gasoline",16,25,19,2350,"Like new","Family","Automatic"
2016,"Hyundai","genesis rwd","Large Cars","Cars",6,3.8,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Regular Gasoline",18,29,22,2050,"Like new","Family","Automatic"
2016,"Hyundai","genesis rwd","Large Cars","Cars",8,5,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",15,23,18,2750,"Like new","Family","Automatic"
2016,"Hyundai","sonata","Large Cars","Cars",4,1.6,"Turbocharged","Automated Manual",7,"Front Wheel Drive","Regular Gasoline",28,38,32,1400,"Like new","Family","Automatic"
2016,"Hyundai","sonata","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",23,32,26,1750,"Like new","Family","Automatic"
2016,"Hyundai","sonata","Large Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,38,30,1500,"Like new","Family","Automatic"
2016,"Hyundai","sonata limited","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,31,25,1800,"Like new","Family","Automatic"
2016,"Hyundai","sonata sport/limited","Large Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,36,29,1550,"Like new","Family","Automatic"
2016,"Jaguar","xj","Large Cars","Cars",6,3,"Supercharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",18,27,21,2350,"Like new","Luxury","Automatic"
2016,"Jaguar","xj","Large Cars","Cars",8,5,"Supercharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",15,23,18,2750,"Like new","Luxury","Automatic"
2016,"Jaguar","xj awd","Large Cars","Cars",6,3,"Supercharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",17,26,20,2500,"Like new","Luxury","Automatic"
2016,"Jaguar","xjl","Large Cars","Cars",6,3,"Supercharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",18,27,21,2350,"Like new","Luxury","Automatic"
2016,"Jaguar","xjl","Large Cars","Cars",8,5,"Supercharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",15,23,18,2750,"Like new","Luxury","Automatic"
2016,"Jaguar","xjl awd","Large Cars","Cars",6,3,"Supercharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",17,25,20,2500,"Like new","Luxury","Automatic"
2016,"KIA","cadenza","Large Cars","Cars",6,3.3,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",19,28,22,2050,"Like new","Family","Automatic"
2016,"KIA","forte 5","Large Cars","Cars",4,1.6,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",21,29,24,1900,"Like new","Family","Automatic"
2016,"KIA","forte 5","Large Cars","Cars",4,1.6,"Turbocharged","Manual",6,"Front Wheel Drive","Regular Gasoline",21,29,24,1900,"Like new","Family","Manual"
2016,"KIA","forte 5","Large Cars","Cars",4,2,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,33,28,1600,"Like new","Family","Automatic"
2016,"KIA","k900","Large Cars","Cars",6,3.8,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Regular Gasoline",17,26,20,2250,"Like new","Family","Automatic"
2016,"KIA","k900","Large Cars","Cars",8,5,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Regular Gasoline",15,23,18,2500,"Like new","Family","Automatic"
2016,"KIA","optima","Large Cars","Cars",4,1.6,"Turbocharged","Automated Manual",7,"Front Wheel Drive","Regular Gasoline",28,39,32,1400,"Like new","Family","Automatic"
2016,"KIA","optima","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,32,25,1800,"Like new","Family","Automatic"
2016,"KIA","optima","Large Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",24,35,28,1600,"Like new","Family","Automatic"
2016,"KIA","optima fe","Large Cars","Cars",4,2,"Turbocharged","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",22,32,26,1750,"Like new","Family","Automatic"
2016,"KIA","optima fe","Large Cars","Cars",4,2.4,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",25,37,30,1500,"Like new","Family","Automatic"
2016,"Lincoln","mks awd","Large Cars","Cars",6,3.5,"Turbocharged","Automated Manual",6,"All Wheel Drive","Regular Gasoline",16,24,19,2350,"Like new","Family","Automatic"
2016,"Lincoln","mks awd","Large Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",6,"All Wheel Drive","Regular Gasoline",17,24,19,2350,"Like new","Family","Automatic"
2016,"Lincoln","mks fwd","Large Cars","Cars",6,3.7,"Naturally Aspirated","Automated Manual",6,"Front Wheel Drive","Regular Gasoline",17,26,20,2250,"Like new","Family","Automatic"
2016,"MASERATI","quattroporte gts","Large Cars","Cars",8,3.8,"Turbocharged","Automatic",8,"Rear Wheel Drive","Premium Gasoline",15,22,17,2900,"Like new","Super","Automatic"
2016,"MASERATI","quattroporte s","Large Cars","Cars",6,3,"Turbocharged","Automatic",8,"Rear Wheel Drive","Premium Gasoline",16,23,18,2750,"Like new","Super","Automatic"
2016,"MASERATI","quattroporte sq4 v6","Large Cars","Cars",6,3,"Turbocharged","Automatic",8,"All Wheel Drive","Premium Gasoline",16,23,18,2750,"Like new","Super","Automatic"
2016,"Mercedes-Benz","amg s 63 4matic","Large Cars","Cars",8,5.5,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",15,23,18,2750,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","amg s 65","Large Cars","Cars",12,6,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",13,20,15,3300,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","maybach s 600","Large Cars","Cars",12,6,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",13,20,15,3300,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","s 550","Large Cars","Cars",8,4.7,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",17,26,20,2500,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","s 550 4matic","Large Cars","Cars",8,4.7,"Turbocharged","Automatic",7,"All Wheel Drive","Premium Gasoline",16,26,19,2600,"Like new","Luxury","Automatic"
2016,"Mercedes-Benz","s 600","Large Cars","Cars",12,6,"Turbocharged","Automatic",7,"Rear Wheel Drive","Premium Gasoline",14,21,16,3100,"Like new","Luxury","Automatic"
2016,"Porsche","panamera","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",18,28,22,2250,"Like new","Luxury","Automatic"
2016,"Porsche","panamera 4","Large Cars","Cars",6,3.6,"Naturally Aspirated","Automated Manual",7,"All Wheel Drive","Premium Gasoline",18,27,21,2350,"Like new","Luxury","Automatic"
2016,"Porsche","panamera 4s","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",17,27,21,2350,"Like new","Luxury","Automatic"
2016,"Porsche","panamera 4s executive","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",17,26,20,2500,"Like new","Luxury","Automatic"
2016,"Porsche","panamera gts","Large Cars","Cars",8,4.8,"Naturally Aspirated","Automated Manual",7,"All Wheel Drive","Premium Gasoline",16,24,19,2600,"Like new","Luxury","Automatic"
2016,"Porsche","panamera s","Large Cars","Cars",6,3,"Turbocharged","Automated Manual",7,"Rear Wheel Drive","Premium Gasoline",17,27,21,2350,"Like new","Luxury","Automatic"
2016,"Porsche","panamera turbo","Large Cars","Cars",8,4.8,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",15,24,18,2750,"Like new","Luxury","Automatic"
2016,"Porsche","panamera turbo executive","Large Cars","Cars",8,4.8,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",15,24,18,2750,"Like new","Luxury","Automatic"
2016,"Porsche","panamera turbo s","Large Cars","Cars",8,4.8,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",15,24,18,2750,"Like new","Luxury","Automatic"
2016,"Porsche","panamera turbo s executive","Large Cars","Cars",8,4.8,"Turbocharged","Automated Manual",7,"All Wheel Drive","Premium Gasoline",15,24,18,2750,"Like new","Luxury","Automatic"
2016,"Rolls-Royce","ghost","Large Cars","Cars",12,6.6,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",13,21,15,3300,"Like new","Super","Automatic"
2016,"Rolls-Royce","ghost ewb","Large Cars","Cars",12,6.6,"Turbocharged","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",13,21,15,3300,"Like new","Super","Automatic"
2016,"Rolls-Royce","phantom","Large Cars","Cars",12,6.7,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",11,19,14,3550,"Like new","Super","Automatic"
2016,"Rolls-Royce","phantom ewb","Large Cars","Cars",12,6.7,"Naturally Aspirated","Automated Manual",8,"Rear Wheel Drive","Premium Gasoline",11,19,14,3550,"Like new","Super","Automatic"
2016,"Audi","allroad quattro","Station Wagons","Cars",4,2,"Turbocharged","Automated Manual",8,"All Wheel Drive","Premium Gasoline",21,28,24,2050,"Like new","Luxury","Automatic"
