"isbn","title","authors","publishedDate","publisher","categories","pageCount","averageRating","ratingsCount","maturityRating","imageThumbnail","infoLink","textSnippet"
"1559029838","robinson crusoe","Kenneth Grahame, O. Henry, Robert Louis Stevenson, Mary Shelley, Mary Shelley, daniel defoe, Charlotte Brontë, Mary Shelley, Robert Louis Stevenson, Nathaniel Hawthorne, James Passarelli, Kathryn Passarelli","1965",NA,"Animals, Fiction, Fiction, Detective and mystery stories, English, Frankenstein, Victor (Fictitious character), Adventure and adventurers, Adultery",NA,NA,NA,"NOT_MATURE",NA,"http://books.google.com/books?id=7RPVDAEACAAJ&dq=isbn:1559029838&hl=&source=gbs_api",NA
"1559029838","Jane Eyre","Kenneth Grahame, O. Henry, Robert Louis Stevenson, Mary Shelley, Mary Shelley, daniel defoe, Charlotte Brontë, Mary Shelley, Robert Louis Stevenson, Nathaniel Hawthorne, James Passarelli, Kathryn Passarelli","1969",NA,"Animals, Fiction, Fiction, Detective and mystery stories, English, Frankenstein, Victor (Fictitious character), Adventure and adventurers, Adultery",487,NA,NA,"NOT_MATURE",NA,"http://books.google.com/books?id=Taj6ugAACAAJ&dq=isbn:1559029838&hl=&source=gbs_api","A nineteenth-century orphan accepts a position as a governess in England, only to find herself falling in love with her employer who harbors a terrifying secret."
"1559029838","Frankenstein","Kenneth Grahame, O. Henry, Robert Louis Stevenson, Mary Shelley, Mary Shelley, daniel defoe, Charlotte Brontë, Mary Shelley, Robert Louis Stevenson, Nathaniel Hawthorne, James Passarelli, Kathryn Passarelli","1993",NA,"Animals, Fiction, Fiction, Detective and mystery stories, English, Frankenstein, Victor (Fictitious character), Adventure and adventurers, Adultery",236,NA,NA,"NOT_MATURE",NA,"http://books.google.com/books?id=0eDfDAEACAAJ&dq=isbn:1559029838&hl=&source=gbs_api","Grade Level 9.8; Book ȕ Points 15."
"1559029838","Treasure Island","Kenneth Grahame, O. Henry, Robert Louis Stevenson, Mary Shelley, Mary Shelley, daniel defoe, Charlotte Brontë, Mary Shelley, Robert Louis Stevenson, Nathaniel Hawthorne, James Passarelli, Kathryn Passarelli","1988",NA,"Animals, Fiction, Fiction, Detective and mystery stories, English, Frankenstein, Victor (Fictitious character), Adventure and adventurers, Adultery",273,NA,NA,"NOT_MATURE",NA,"http://books.google.com/books?id=V810tgAACAAJ&dq=isbn:1559029838&hl=&source=gbs_api","While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads to a pirate fortune as well as great danger."
"1559029838","The Scarlet Letter","Kenneth Grahame, O. Henry, Robert Louis Stevenson, Mary Shelley, Mary Shelley, daniel defoe, Charlotte Brontë, Mary Shelley, Robert Louis Stevenson, Nathaniel Hawthorne, James Passarelli, Kathryn Passarelli","1999",NA,"Animals, Fiction, Fiction, Detective and mystery stories, English, Frankenstein, Victor (Fictitious character), Adventure and adventurers, Adultery",495,4,1,"NOT_MATURE",NA,"http://books.google.com/books?id=vCyyMgEACAAJ&dq=isbn:1559029838&hl=&source=gbs_api",NA
"0671024248","Hearts In Atlantis","Stephen King","2000-08-01","Pocket Books","Fiction",688,4,3,"NOT_MATURE","http://books.google.com/books/content?id=11JmPwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=11JmPwAACAAJ&dq=isbn:0671024248&hl=&source=gbs_api","In the title story, a bunch of college kids get hooked on a card game, discover the possibility of protest...and confront their own collective heart of darkness, where laughter may be no more than the thinly disguised cry of the beast."
"0441569595","Neuromancer","William Gibson","1984","Penguin","Fiction",271,3.5,322,"NOT_MATURE","http://books.google.com/books/content?id=1_9LQuiVDcgC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=1_9LQuiVDcgC&dq=isbn:0441569595&hl=&source=gbs_api","Case, a burned out computer whiz, is asked to steal a security code that is locked in the most heavily guarded databank in the solar system"
"0440235162","The Smoke Jumper","Nicholas Evans","2002","Dell Publishing Company","Fiction",560,4,3,"NOT_MATURE","http://books.google.com/books/content?id=C5ZkTmo6qhAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=C5ZkTmo6qhAC&dq=isbn:0440235162&hl=&source=gbs_api","A woman must choose between two men, best friends, that both love her, in a poignant story of love, loyalty, honor, and guilt set against the perilous backdrop of wilderness firefighting. By the author of The Horse Whisperer. Reprint."
"0684801523","The Great Gatsby","Francis Scott Fitzgerald, Matthew Joseph Bruccoli","1992","Scribner","Computers",216,4.5,14,"NOT_MATURE","http://books.google.com/books/content?id=eaLjDeMV_WsC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=eaLjDeMV_WsC&dq=isbn:0684801523&hl=&source=gbs_api","A young man newly rich tries to recapture the past and win back his former love, despite the fact she has married"
"038572179X","Atonement","Ian McEwan","2003","Anchor","Fiction",351,3.5,165,"NOT_MATURE","http://books.google.com/books/content?id=vZy0xrEHJRUC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=vZy0xrEHJRUC&dq=isbn:038572179X&hl=&source=gbs_api","In 1935 England, thirteen-year-old Briony Tallis witnesses an event involving her sister Cecilia and her childhood friend Robbie Turner, and she becomes the victim of her own imagination, which leads her on a lifelong search for truth and ..."
"0446608815","Pop Goes the Weasel","James Patterson","1999","Grand Central Publishing","Fiction",480,5,4,"NOT_MATURE","http://books.google.com/books/content?id=nO2r5pgRMLAC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=nO2r5pgRMLAC&dq=isbn:0446608815&hl=&source=gbs_api","Detective Alex Cross is back-and he&#39;s in love."
"0345339711","The Lord of the Rings","John R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuen Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1966",NA,"Fiction, Baggins, Frodo (Fictitious character)",352,4.5,61,"NOT_MATURE","http://books.google.com/books/content?id=fxXjrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=fxXjrQEACAAJ&dq=isbn:0345339711&hl=&source=gbs_api",NA
"0345339711","The Lord of the Rings","John R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuen Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1994",NA,"Fiction, Baggins, Frodo (Fictitious character)",398,5,1,"NOT_MATURE","http://books.google.com/books/content?id=TJd_jgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=TJd_jgEACAAJ&dq=isbn:0345339711&hl=&source=gbs_api",NA
"0345339711","The Two Towers","John R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuen Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1986-08-12","Del Rey","Fiction, Baggins, Frodo (Fictitious character)",398,5,19,"NOT_MATURE","http://books.google.com/books/content?id=2jf8Tna_MxMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=2jf8Tna_MxMC&dq=isbn:0345339711&hl=&source=gbs_api","Thus continues the magnificent, bestselling tale of adventure begun in &quot;The Fellowship of the Ring, which reaches its soul-stirring climax in &quot;The Return of the King."
"0345339711","The Lord of the Rings","John R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuen Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1994",NA,"Fiction, Baggins, Frodo (Fictitious character)",398,5,1,"NOT_MATURE","http://books.google.com/books/content?id=z8hajwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=z8hajwEACAAJ&dq=isbn:0345339711&hl=&source=gbs_api",NA
"0345339711","The Lord of the Rings: The two towers","John R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuen Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1983",NA,"Fiction, Baggins, Frodo (Fictitious character)",NA,5,1,"NOT_MATURE","http://books.google.com/books/content?id=hCURjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=hCURjwEACAAJ&dq=isbn:0345339711&hl=&source=gbs_api",NA
"0345339711","The Lord of the Rings","John R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuen Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1965",NA,"Fiction, Baggins, Frodo (Fictitious character)",NA,5,1,"NOT_MATURE","http://books.google.com/books/content?id=rss9jgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=rss9jgEACAAJ&dq=isbn:0345339711&hl=&source=gbs_api","The Fellowship was scattered. Some were bracing hopelessly for war against the ancient evil of Sauron."
"0553280368","""C"" is for Corpse","","1987","Crimeline","Fiction",213,3.5,21,"NOT_MATURE","http://books.google.com/books/content?id=SE7k0DwEzXwC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=SE7k0DwEzXwC&dq=isbn:0553280368&hl=&source=gbs_api","Fearing that the assailant who had once tried to kill him--and had left him badly scarred and partially amnesiac--would again try to murder him, Bobby Callahan turns to Kinsey Millhone for help"
"0553271636","""D"" is for Deadbeat","Sue Grafton","1988","Bantam","Fiction",240,4,1,"NOT_MATURE","http://books.google.com/books/content?id=sfywAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=sfywAAAAIAAJ&dq=isbn:0553271636&hl=&source=gbs_api","An ex-con turns up dead after he hires Kinsey to locate a kid who had done him a favor and pass on a check for $25,000."
"034541389X","Flesh and Blood","Jonathan Kellerman","2002","Ballantine Books","Fiction",448,4,2,"NOT_MATURE","http://books.google.com/books/content?id=BDhT8cxBf8kC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=BDhT8cxBf8kC&dq=isbn:034541389X&hl=&source=gbs_api","Years after failing to help troubled teen-turned-stripper Lauren Teague, psychologist Alex Delaware ignores the advice of friends to solve her murder and must delve into the victim&#39;s past and the sex industry of southern California."
"0446532231","Dude, Where's My Country?","Michael Moore","2003","Grand Central Pub","Humor",249,4,1,"NOT_MATURE","http://books.google.com/books/content?id=n5O6lH9n-vIC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=n5O6lH9n-vIC&dq=isbn:0446532231&hl=&source=gbs_api","The author of the best-selling Stupid White Men notes George W. Bush&#39;s affiliations with Enron and big oil, presenting a tongue-in-cheek plan for ending his political career while charging today&#39;s leaders with enabling a growing divide ..."
"0440224624","The Loop","Nicholas Evans","1998","Dell Publishing Company","Fiction",544,4.5,6,"NOT_MATURE","http://books.google.com/books/content?id=g4eYURKJb0AC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=g4eYURKJb0AC&dq=isbn:0440224624&hl=&source=gbs_api","The author of the number-one best-seller, The Horse Whisperer, narrates the story of a biologist who struggles to protect endangered wolves and her love affair with the son of her most powerful opponent, a local rancher. Reprint."
"0553279378","I know why the caged bird sings","Maya Angelou","1993","Bantam","Biography & Autobiography",246,4,3250,"NOT_MATURE","http://books.google.com/books/content?id=d7TtAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=d7TtAAAAMAAJ&dq=isbn:0553279378&hl=&source=gbs_api","A black woman recalls the anguish of her childhood in Arkansas and her adolescence in northern slums."
"0385498802","Bee season","Myla Goldberg","2000","Anchor","Fiction",275,3,6,"NOT_MATURE","http://books.google.com/books/content?id=_dFpSX-2vTYC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=_dFpSX-2vTYC&dq=isbn:0385498802&hl=&source=gbs_api","An ordinary girl with an exceptional gift for spelling, young Eliza Naumann embarks on the rough-and-tumble &quot;spelling bee&quot; circuit, where her quirky family will collide with the harsh realities of life."
"0449003787","""O"" is for Outlaw","Sue Grafton","2001-01","Random House Digital, Inc.","Fiction",354,2,1,"NOT_MATURE","http://books.google.com/books/content?id=LuxK6pCxYkkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=LuxK6pCxYkkC&dq=isbn:0449003787&hl=&source=gbs_api","Private detective Kinsey Millhone finds her past coming back to haunt her when an encounter with her first husband and a mysterious undelivered letter discovered among her childhood memorabilia reveal new information about an old unsolved ..."
"0140119906","Love in the Time of Cholera","Gabriel García Márquez","1989","Penguin USA","Colombia",348,3.5,24,"NOT_MATURE","http://books.google.com/books/content?id=sV7pAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=sV7pAAAAMAAJ&dq=isbn:0140119906&hl=&source=gbs_api","Set on the Caribbean coast of South America, this love story brings together Fermina Daza, her distinguished husband, and a man who has secretly loved her for more than fifty years"
"0515130389","Carolina Moon","Nora Roberts","2001","Penguin","Fiction",470,3,85,"NOT_MATURE","http://books.google.com/books/content?id=jlFHhR-etvoC&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=jlFHhR-etvoC&dq=isbn:0515130389&hl=&source=gbs_api","From the #1 New York Times bestselling author-a spellbinding tale about a woman who, though battered in both body and spirit, never loses hope..."
"0345339738","The Return of the King","J. R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1986-07-12","Del Rey Books","Fiction, Fantasy, Fantasy fiction, English, Fiction",544,5,9,"NOT_MATURE","http://books.google.com/books/content?id=wyak3_NWKZsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api","http://books.google.com/books?id=wyak3_NWKZsC&dq=isbn:0345339738&hl=&source=gbs_api","Weighed down by the compulsion of the Ring he began finally to despair. The awesome conclusion of J.R.R. Tolkien&#39;s &quot;The Lord of the Rings, beloved by millions of readers around the world."
"0345339738","The lord of the rings","J. R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1983",NA,"Fiction, Fantasy, Fantasy fiction, English, Fiction",NA,5,1,"NOT_MATURE","http://books.google.com/books/content?id=xYf7DAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=xYf7DAEACAAJ&dq=isbn:0345339738&hl=&source=gbs_api",NA
"0345339738","The Return of the King","J. R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien",NA,NA,"Fiction, Fantasy, Fantasy fiction, English, Fiction",544,5,1,"NOT_MATURE","http://books.google.com/books/content?id=CdovkAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=CdovkAEACAAJ&dq=isbn:0345339738&hl=&source=gbs_api",NA
"0345339738","The Lord of the Rings","J. R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien",NA,NA,"Fiction, Fantasy, Fantasy fiction, English, Fiction",NA,4.5,96,"NOT_MATURE","http://books.google.com/books/content?id=r1m8DQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=r1m8DQEACAAJ&dq=isbn:0345339738&hl=&source=gbs_api",NA
"0345339738","The Return of the King","J. R. R. Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien, John Ronald Reuel Tolkien","1965","Random House Digital, Inc.","Fiction, Fantasy, Fantasy fiction, English, Fiction",491,5,1,"NOT_MATURE","http://books.google.com/books/content?id=2gDYAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api","http://books.google.com/books?id=2gDYAAAAMAAJ&dq=isbn:0345339738&hl=&source=gbs_api","Weighed down by the compulsion of the Ring he began finally to despair. The awesome conclusion of J.R.R. Tolkien&#39;s &quot;The Lord of the Rings, beloved by millions of readers around the world."
