"gameName","votes","isListedOnMSSite","isOnXboxOne","isBCCompatible","isExclusive","isKinectSupported","isConsoleExclusive","isKinectRequired","gameUrl","releaseDate","numberOfReviews","DLthemes","developer","DLgameVideos","DLsmartglass","DLgamerPictures","highresboxart","DLavatarItems","ESRBRating","DLgameAddons","gamesOnDemandorArcade","price","genre","publisher","xbox360Rating","hasDemoAvailable","isAvailableToPurchaseDigitally","comments","isInProgress","reviewScorePro","reviewScoreUser","usesRequiredPeripheral","predicted_isBCCompatible"
"The Elder Scrolls IV: Oblivion",52119,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Oblivion/66acd000-77fe-1000-9115-d802425307d1?PageSize=60&Page=1&SortBy=BestSelling",304,187058,1,"Bethesda Game Studios",5,0,5,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802425307d1/1033/boxartlg.jpg",0,"M (Mature)",10,"Games on Demand",14.99,"Role Playing","Bethesda Softworks",4.75,"FALSE","TRUE",914,"FALSE",94,8.7,"FALSE","FALSE"
"The Elder Scrolls V: Skyrim",169384,"TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/Skyrim/66acd000-77fe-1000-9115-d802425307e6?PageSize=60&Page=1&SortBy=BestSelling",542,578317,2,"Bethesda Game Studios",13,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802425307e6/1033/boxartlg.jpg",24,"M (Mature)",3,"Games on Demand",29.99,"Role Playing","Bethesda Softworks",4.5,"FALSE","TRUE",6952,"FALSE",96,8.4,"FALSE","FALSE"
"The Escapists",1872.91378958396,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Escapists/66acd000-77fe-1000-9115-d802464a07d1?PageSize=60&Page=1&SortBy=BestSelling",922,9731,0,"Mouldy Toof Studios And Team17 Digital",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802464a07d1/1033/boxartlg.jpg",0,"T (Teen)",0,"Games on Demand",19.99,"Strategy & Simulation","Team 17 Software",4.25,"FALSE","TRUE",38,"FALSE",63,6.3,"FALSE","FALSE"
"The Evil Within",1855,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Evil-Within/66acd000-77fe-1000-9115-d802425307f4?PageSize=60&Page=1&SortBy=BestSelling",854,14112,0,"Tango Gameworks",0,0,1,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802425307f4/1033/boxartlg.jpg",16,"M (Mature)",4,"Games on Demand",59.99,"Action & Adventure","Bethesda Softworks",4.5,"FALSE","TRUE",28,"FALSE",69,6.9,"FALSE","FALSE"
"The Expendables 2 Videogame",298,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Expendables-2-Videogame/66acd000-77fe-1000-9115-d8025841124b?PageSize=60&Page=1&SortBy=BestSelling",638,9598,0,"Zootfly",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8025841124b/1033/boxartlg.jpg",0,"M (Mature)",0,"Arcade",18.37,"Shooter","Ubisoft",3.5,"FALSE","FALSE",1,"FALSE",32,4.4,"FALSE","FALSE"
"The Fancy Pants Adventures",301,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Fancy-Pants-Adventures/66acd000-77fe-1000-9115-d80258410a9f?PageSize=60&Page=1&SortBy=BestSelling",469,26280,0,"Ea2d Borne Games Over The Top Games",3,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d80258410a9f/1033/boxartlg.jpg",0,"E (Everyone)",0,"Games on Demand",9.99,"Action & Adventure","Electronic Arts",4,"TRUE","TRUE",5,"FALSE",67,6.8,"FALSE","FALSE"
"The First Templar",406,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-First-Templar/66acd000-77fe-1000-9115-d8024b5907d8?PageSize=60&Page=1&SortBy=BestSelling",474,14713,0,"Haemimont Games",1,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d8024b5907d8/1033/boxartlg.jpg",0,"T (Teen)",1,"Games on Demand",14.99,"Action & Adventure","Kalypso Media",3.25,"TRUE","TRUE",4,"FALSE",52,6.3,"FALSE","FALSE"
"The Godfather",3762,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Godfather/66acd000-77fe-1000-9115-d802454107e9?PageSize=60&Page=1&SortBy=BestSelling",82,27350,0,"Electronic Arts",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802454107e9/1033/boxartlg.jpg",0,"M (Mature)",0,"Retail Only",20.43,"Action & Adventure","Electronic Arts",4.25,"FALSE","FALSE",75,"FALSE",77,7.7,"FALSE","FALSE"
"The Godfather II",3273,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",461,29080.5367953423,0,"Unkown",0,0,0,"No Boxart",0,"M (Mature)",0,"Retail Only",20.52,"Unkown","Unkown",4.05,"FALSE","FALSE",46,"FALSE",65,6.9,"FALSE","FALSE"
"The Golden Compass",1536.68467682507,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product/The-Golden-Compass/66acd000-77fe-1000-9115-d802534507ed?PageSize=60&Page=1&SortBy=BestSelling",77,71,0,"Shiny",0,0,0,"http://download.xbox.com/content/images/66acd000-77fe-1000-9115-d802534507ed/1033/boxartlg.jpg",0,"E10 (Everyone 10+)",0,"Retail Only",22.47,"Action & Adventure","SEGA",3,"FALSE","FALSE",34,"FALSE",41,4.1,"FALSE","FALSE"
"The Idolmaster",1689.17909790944,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","http://marketplace.xbox.com/en-US/Product",34,14128.4515416443,0,"Unkown",0,0,0,"No Boxart",0,"T (Teen)",0,"Retail Only",20.11,"Unkown","Unkown",3.77,"FALSE","FALSE",39,"FALSE",63,6.7,"FALSE","FALSE"
