"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"965",507,"6/1/2016 05:58:57","6/1/2016 06:07:24",510,"W 51 St & 6 Ave",40.7606597,-73.98042047,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,25186,"Subscriber",1964,1
"159",249,"6/1/2016 00:20:32","6/1/2016 00:24:42",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,474,"5 Ave & E 29 St",40.7451677,-73.98683077,14708,"Subscriber",1951,1
"654",419,"6/1/2016 04:56:38","6/1/2016 05:03:37",490,"8 Ave & W 33 St",40.751551,-73.993934,478,"11 Ave & W 41 St",40.76030096,-73.99884222,22953,"Subscriber",1964,1
"328",275,"6/1/2016 01:03:50","6/1/2016 01:08:25",531,"Forsyth St & Broome St",40.71893904,-73.99266288,268,"Howard St & Centre St",40.71910537,-73.99973337,18522,"Subscriber",1990,1
"933",527,"6/1/2016 05:55:02","6/1/2016 06:03:49",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,25298,"Subscriber",1967,2
"765",1014,"6/1/2016 05:37:16","6/1/2016 05:54:11",3166,"Riverside Dr & W 72 St",40.7805779901033,-73.9856243133545,3156,"E 72 St & York Ave",40.76663814,-73.95348296,21055,"Subscriber",1981,2
"942",501,"6/1/2016 05:56:19","6/1/2016 06:04:41",490,"8 Ave & W 33 St",40.751551,-73.993934,359,"E 47 St & Park Ave",40.75510267,-73.97498696,21075,"Subscriber",1974,1
"656",123,"6/1/2016 04:57:04","6/1/2016 04:59:07",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,22729,"Subscriber",1969,1
"876",478,"6/1/2016 05:49:03","6/1/2016 05:57:02",173,"Broadway & W 49 St",40.7606832709659,-73.9845272898674,379,"W 31 St & 7 Ave",40.749156,-73.9916,16334,"Subscriber",1987,1
"807",675,"6/1/2016 05:42:30","6/1/2016 05:53:46",3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,25089,"Subscriber",1993,1
"575",970,"6/1/2016 03:16:34","6/1/2016 03:32:44",3177,"W 84 St & Broadway",40.7867947,-73.977112,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,24873,"Subscriber",1984,1
"629",349,"6/1/2016 04:34:47","6/1/2016 04:40:36",486,"Broadway & W 29 St",40.7462009,-73.98855723,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,19806,"Subscriber",1990,1
"770",273,"6/1/2016 05:38:29","6/1/2016 05:43:03",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,469,"Broadway & W 53 St",40.76344058,-73.98268129,18810,"Subscriber",1986,1
"191",170,"6/1/2016 00:32:24","6/1/2016 00:35:15",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,253,"W 13 St & 5 Ave",40.73543934,-73.99453948,16334,"Subscriber",1994,1
"228",1889,"6/1/2016 00:37:49","6/1/2016 01:09:19",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,302,"Avenue D & E 3 St",40.72082834,-73.97793172,15461,"Subscriber",1967,1
"981",386,"6/1/2016 06:00:16","6/1/2016 06:06:42",247,"Perry St & Bleecker St",40.73535398,-74.00483091,475,"E 16 St & Irving Pl",40.73524276,-73.98758561,15396,"Subscriber",1987,1
"262",776,"6/1/2016 00:44:29","6/1/2016 00:57:25",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,19682,"Subscriber",1990,1
"440",326,"6/1/2016 01:45:47","6/1/2016 01:51:13",3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,3151,"E 81 St & York Ave",40.7728384,-73.94989233,18410,"Subscriber",1977,1
"332",689,"6/1/2016 01:04:52","6/1/2016 01:16:22",3177,"W 84 St & Broadway",40.7867947,-73.977112,449,"W 52 St & 9 Ave",40.76461837,-73.98789473,18400,"Subscriber",1990,1
"753",417,"6/1/2016 05:35:00","6/1/2016 05:41:57",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,359,"E 47 St & Park Ave",40.75510267,-73.97498696,20154,"Subscriber",1965,1
"161",742,"6/1/2016 00:27:00","6/1/2016 00:39:23",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,441,"E 52 St & 2 Ave",40.756014,-73.967416,16344,"Subscriber",1966,1
"312",387,"6/1/2016 00:56:52","6/1/2016 01:03:19",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,22606,"Subscriber",1988,1
"638",531,"6/1/2016 04:39:54","6/1/2016 04:48:45",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,25186,"Subscriber",1964,1
"192",517,"6/1/2016 00:32:29","6/1/2016 00:41:06",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,295,"Pike St & E Broadway",40.71406667,-73.99293911,18709,"Subscriber",1989,1
"218",328,"6/1/2016 00:36:46","6/1/2016 00:42:14",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,445,"E 10 St & Avenue A",40.72740794,-73.98142006,23892,"Subscriber",1986,1
"491",1576,"6/1/2016 02:11:02","6/1/2016 02:37:18",513,"W 56 St & 10 Ave",40.768254,-73.988639,3144,"E 81 St & Park Ave",40.77677702,-73.9590097,22821,"Subscriber",1978,1
"890",767,"6/1/2016 05:50:11","6/1/2016 06:02:59",533,"Broadway & W 39 St",40.75299641,-73.98721619,2012,"E 27 St & 1 Ave",40.739445,-73.976806,25141,"Subscriber",1949,1
"703",398,"6/1/2016 05:21:16","6/1/2016 05:27:55",517,"Pershing Square South",40.751581,-73.97791,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,15146,"Subscriber",1978,1
"30",116,"6/1/2016 00:04:50","6/1/2016 00:06:47",3125,"45 Rd & 11 St",40.74708586,-73.94977234,3124,"46 Ave & 5 St",40.74731,-73.95451,20336,"Subscriber",1987,1
"509",415,"6/1/2016 02:24:13","6/1/2016 02:31:08",525,"W 34 St & 11 Ave",40.75594159,-74.0021163,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,23091,"Subscriber",1977,1
"67",342,"6/1/2016 00:08:32","6/1/2016 00:14:14",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,14978,"Subscriber",1980,1
"818",292,"6/1/2016 05:43:31","6/1/2016 05:48:24",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,25073,"Subscriber",1971,1
"399",908,"6/1/2016 01:22:12","6/1/2016 01:37:21",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,22688,"Subscriber",1985,1
"251",1503,"6/1/2016 00:41:42","6/1/2016 01:06:45",2010,"Grand St & Greene St",40.72165481,-74.00234737,83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,23138,"Subscriber",1990,1
"275",237,"6/1/2016 00:46:40","6/1/2016 00:50:38",316,"Fulton St & William St",40.70955958,-74.00653609,304,"Broadway & Battery Pl",40.70463334,-74.01361706,15163,"Subscriber",1995,1
"543",322,"6/1/2016 02:52:11","6/1/2016 02:57:34",496,"E 16 St & 5 Ave",40.73726186,-73.99238967,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,14911,"Subscriber",1971,1
"735",1656,"6/1/2016 05:30:34","6/1/2016 05:58:10",329,"Greenwich St & N Moore St",40.72043411,-74.01020609,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,23025,"Subscriber",1962,1
"912",485,"6/1/2016 05:52:42","6/1/2016 06:00:47",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,545,"E 23 St & 1 Ave",40.736502,-73.97809472,17381,"Subscriber",1978,1
"427",1080,"6/1/2016 01:39:25","6/1/2016 01:57:25",527,"E 33 St & 2 Ave",40.744023,-73.976056,350,"Clinton St & Grand St",40.71559509,-73.9870295,22273,"Subscriber",1979,2
"26",1362,"6/1/2016 00:03:43","6/1/2016 00:26:25",3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,25186,"Subscriber",1984,1
"983",881,"6/1/2016 06:00:33","6/1/2016 06:15:15",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,25216,"Subscriber",1989,1
"246",811,"6/1/2016 00:40:46","6/1/2016 00:54:18",173,"Broadway & W 49 St",40.7606832709659,-73.9845272898674,3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,18932,"Subscriber",1991,2
"459",184,"6/1/2016 01:53:53","6/1/2016 01:56:58",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,18492,"Subscriber",1982,1
"785",628,"6/1/2016 05:39:52","6/1/2016 05:50:21",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,357,"E 11 St & Broadway",40.73261787,-73.99158043,14680,"Subscriber",1962,1
"414",1567,"6/1/2016 01:33:09","6/1/2016 01:59:16",151,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,402,"Broadway & E 22 St",40.7403432,-73.98955109,14708,"Subscriber",1995,1
"137",832,"6/1/2016 00:22:12","6/1/2016 00:36:05",434,"9 Ave & W 18 St",40.74317449,-74.00366443,447,"8 Ave & W 52 St",40.76370739,-73.9851615,19160,"Subscriber",1990,2
"631",806,"6/1/2016 04:35:10","6/1/2016 04:48:37",350,"Clinton St & Grand St",40.71559509,-73.9870295,540,"Lexington Ave & E 29 St",40.7431155537649,-73.9821535348892,22669,"Subscriber",1978,1
"190",824,"6/1/2016 00:32:01","6/1/2016 00:45:45",3115,"India St & Manhattan Ave",40.73232194,-73.9550858,3061,"Throop Ave & Myrtle Ave",40.69622937,-73.94371094,22565,"Subscriber",1985,1
"304",525,"6/1/2016 00:55:49","6/1/2016 01:04:34",490,"8 Ave & W 33 St",40.751551,-73.993934,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,20836,"Customer",NA,0
"939",1315,"6/1/2016 05:55:45","6/1/2016 06:17:40",422,"W 59 St & 10 Ave",40.770513,-73.988038,328,"Watts St & Greenwich St",40.72405549,-74.00965965,22631,"Subscriber",1963,1
"623",1890,"6/1/2016 04:30:00","6/1/2016 05:01:31",417,"Barclay St & Church St",40.71291224,-74.01020234,3176,"W 64 St & West End Ave",40.77452835,-73.98753759,18031,"Subscriber",1979,2
"674",245,"6/1/2016 05:09:32","6/1/2016 05:13:38",3150,"E 85 St & York Ave",40.77536905,-73.94803392,3146,"E 81 St & 3 Ave",40.77573034,-73.9567526,23914,"Subscriber",1985,1
"380",677,"6/1/2016 01:18:31","6/1/2016 01:29:48",474,"5 Ave & E 29 St",40.7451677,-73.98683077,151,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,14708,"Subscriber",1986,1
"906",400,"6/1/2016 05:52:07","6/1/2016 05:58:47",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,19806,"Subscriber",1971,1
"402",968,"6/1/2016 01:25:22","6/1/2016 01:41:30",3061,"Throop Ave & Myrtle Ave",40.69622937,-73.94371094,143,"Clinton St & Joralemon St",40.69239502,-73.99337909,22930,"Subscriber",1985,1
"830",404,"6/1/2016 05:44:52","6/1/2016 05:51:37",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,19591,"Subscriber",1989,1
"278",718,"6/1/2016 00:44:55","6/1/2016 00:56:53",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,393,"E 5 St & Avenue C",40.72299208,-73.97995466,22933,"Subscriber",1992,1
"963",248,"6/1/2016 05:58:52","6/1/2016 06:03:00",3236,"W 42 St & Dyer Ave",40.7589848139963,-73.9937996864319,513,"W 56 St & 10 Ave",40.768254,-73.988639,22074,"Subscriber",1983,1
"51",285,"6/1/2016 00:06:59","6/1/2016 00:11:44",479,"9 Ave & W 45 St",40.76019252,-73.9912551,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,25255,"Subscriber",1986,1
"437",2366,"6/1/2016 01:45:01","6/1/2016 02:24:28",164,"E 47 St & 2 Ave",40.75323098,-73.97032517,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,18181,"Subscriber",1988,2
"6",946,"6/1/2016 00:01:01","6/1/2016 00:16:48",503,"E 20 St & Park Ave",40.73827428,-73.98751968,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,25193,"Subscriber",1974,1
"148",1343,"6/1/2016 00:24:43","6/1/2016 00:47:07",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,147,"Greenwich St & Warren St",40.71542197,-74.01121978,17628,"Subscriber",1974,1
"48",638,"6/1/2016 00:06:15","6/1/2016 00:16:54",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,2010,"Grand St & Greene St",40.72165481,-74.00234737,23792,"Subscriber",NA,0
"980",570,"6/1/2016 05:59:59","6/1/2016 06:09:29",3162,"W 78 St & Broadway",40.78339981,-73.98093133,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,21325,"Subscriber",1968,1
"975",546,"6/1/2016 05:59:49","6/1/2016 06:08:55",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,24178,"Subscriber",1991,1
"281",621,"6/1/2016 00:49:44","6/1/2016 01:00:06",377,"6 Ave & Canal St",40.72243797,-74.00566443,295,"Pike St & E Broadway",40.71406667,-73.99293911,25175,"Subscriber",1945,1
"438",1017,"6/1/2016 01:45:39","6/1/2016 02:02:36",519,"Pershing Square North",40.751873,-73.977706,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,18356,"Subscriber",1986,2
"16",367,"6/1/2016 00:02:44","6/1/2016 00:08:51",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,18191,"Subscriber",1975,1
"74",726,"6/1/2016 00:10:05","6/1/2016 00:22:11",217,"Old Fulton St",40.70277159,-73.99383605,322,"Clinton St & Tillary St",40.696192,-73.991218,19582,"Customer",NA,0
"542",1069,"6/1/2016 02:50:24","6/1/2016 03:08:13",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,394,"E 9 St & Avenue C",40.72521311,-73.97768752,19527,"Subscriber",1985,1
"456",315,"6/1/2016 01:52:30","6/1/2016 01:57:45",3089,"Leonard St & Meeker Ave",40.7173184038558,-73.9482021331787,3115,"India St & Manhattan Ave",40.73232194,-73.9550858,23133,"Subscriber",1992,1
"572",706,"6/1/2016 03:15:50","6/1/2016 03:27:36",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,152,"Warren St & Church St",40.71473993,-74.00910627,15902,"Subscriber",NA,0
"520",515,"6/1/2016 02:31:17","6/1/2016 02:39:53",486,"Broadway & W 29 St",40.7462009,-73.98855723,479,"9 Ave & W 45 St",40.76019252,-73.9912551,16823,"Subscriber",1969,1
