state,beer_rank,beer_name,beer_style,brewer,review_count,overall_score,style_score,wgt_avg,abv,est_cal,mean,ibu,beer_desc,beer_img
SOUTH DAKOTA,9,Firehouse Chukkar Ale,English Pale Ale,Firehouse Brewing Company (SD),37,49.0,83.0,3.13,,,3.16,159.0,"Hallertauer hops from the Yakima Valley of Washington State
give this English style pale ale its distinctive flavor and hoppiness.  A large amount of malted barley is used in the brewing process which gives Chukkar Ale a full, rich body and a relatively high alcohol content.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_20988.jpg"
SOUTH DAKOTA,10,Fernson Farmhouse Ale,Saison,Fernson Brewing Company,15,47.0,22.0,3.15,4.5,135.0,3.21,28.0,"Good things come to those who wait. For Belgian farmers, it was the beer they brewed over the long winter months to produce a refreshing Saison for their seasonal workers to enjoy. Our Farmhouse Ale pays tribute to those innovators, who rewarded their farm hands with up to 5 liters for a day's work. Light, crisp, and semi-tart, this Farmhouse Ale will please your palate.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_339910.jpg"
SOUTH DAKOTA,11,Fernson IPA,India Pale Ale (IPA),Fernson Brewing Company,11,46.0,22.0,3.14,7,210.0,3.21,70.0,"The hunter who chases two rabbits catches neither one. Until now. In pursuit of an IPA that doesn't wear out your palate, we created Fernson IPA with the hop character you expect, balanced by a malty backbone. Smooth and not overly bitter, we are proud to offer an India Pale Ale made in South Dakota. The hunt is over.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_339911.jpg"
SOUTH DAKOTA,12,Crow Peak Eleventh Hour IPA,India Pale Ale (IPA),Crow Peak Brewing Company,157,46.0,22.0,,,,,195.0,"Hop aroma and flavor dominate this IPA. However, the malt character of this deep amber colored ale nicely balances the hop component thus avoiding a harsh bitterness. A truly quaffable beverage!","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_74614.jpg"
SOUTH DAKOTA,13,Firehouse Red,Amber Ale,Firehouse Brewing Company (SD),22,45.0,62.0,3.12,,,3.15,123.0,Crystal malt gives this medium bodied ale its pleasant and refreshing flavor. Cluster and Willamette hops are introduced at various times during the brewing process to provide bitterness and aroma.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_16021.jpg"
SOUTH DAKOTA,14,Firehouse Buffalo Bitter,Premium Bitter/ESB,Firehouse Brewing Company (SD),13,43.0,48.0,3.07,4.9,147.0,3.12,18.0,"Buffalo Bitter is a moderately bitter, copper-colored ale 
which is brewed with crystal malt imported from the 
United Kingdom. Mount Hood hops from Oregon provide
hop aroma.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_20986.jpg"
SOUTH DAKOTA,15,Firehouse Wilderness Wheat,Wheat Ale,Firehouse Brewing Company (SD),24,24.0,38.0,2.8,,,2.78,108.0,"A light crisp, refreshing and drinkable ale featuring the finest Saaz
hops the Czech Republic has to offer.  It is our most popular beer.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_20984.jpg"
SOUTH DAKOTA,16,Crow Peak Canyon Cream Ale,Cream Ale,Crow Peak Brewing Company,55,11.0,9.0,,,10.0,,,"A light bodied ale with malty dominated flavor. Very low hop bitterness, flavor, and aroma.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_136760.jpg"
SOUTH DAKOTA,17,Firehouse Brewers Golden,Golden Ale/Blond Ale,Firehouse Brewing Company (SD),6,0.0,,2.55,,,2.3,,"The Firehouse's lightest ale. Light in body and bitterness, but great on taste. An easy beer to try for those unaccustomed to micro-brews.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_57997.jpg"
SOUTH DAKOTA,18,Firehouse Prodigy Porter,Porter,Firehouse Brewing Company (SD),6,0.0,,3.15,,,3.57,,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_35383.jpg"
SOUTH DAKOTA,19,Firehouse Strong Arm Porter,Porter,Firehouse Brewing Company (SD),6,0.0,,3.05,,,3.13,,"Malted barley roasted at a high temperature provides a 
chocolate note to this medium-bodied brown ale. Cluster
and Willamette hops are used to create this traditional 
British ale.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_20991.jpg"
SOUTH DAKOTA,20,Firehouse Honey Rye Porter,Porter,Firehouse Brewing Company (SD),7,0.0,,3.37,5,150.0,3.51,,"This is a special autumn multi-grain porter with the addition of wildflower honey. The malted German rye contributes a minty/earthy note not found in any other malted cereal grains. This beer is quite a bit sweeter than a sweet stout and, as a result of the honey addition, is ligher in body.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_80422.jpg"
SOUTH DAKOTA,21,Crow Peak Roughlocktoberfest,Oktoberfest/Marzen,Crow Peak Brewing Company,5,,,3.08,5.5,165.0,3.48,,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_74616.jpg"
SOUTH DAKOTA,22,Crow Peak Redwater Ale,Irish Ale,Crow Peak Brewing Company,8,,,3.14,6.5,195.0,3.24,20.0,Malt dominant beer with caramel flavors. Moderately low hop bitterness off sets the malty sweetness.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_155901.jpg"
SOUTH DAKOTA,23,Crow Peak Easy Livin Summer Ale,Amber Ale,Crow Peak Brewing Company,5,,,3.02,,26.0,3.1,,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_178080.jpg"
SOUTH DAKOTA,24,Dempseys Valkyrie Red,Amber Ale,"Dempseys Brewery, Pub & Restaurant",7,,,2.91,,,2.9,168.0,"Our german style Oktoberfest Brew, made year round.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_71086.jpg"
SOUTH DAKOTA,25,Dempseys Longship Lager,Imperial Pils/Strong Pale Lager,"Dempseys Brewery, Pub & Restaurant",6,,,2.81,,,2.75,228.0,A Strong Viking Lager.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_87907.jpg"
TENNESSEE,1,Wiseacre Astronaut Status,Imperial Stout,Wiseacre Brewing,18,99.0,87.0,3.86,10.5,315.0,4.05,,Taste The Rarity,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_309748.jpg"
TENNESSEE,2,Blackberry Farm Summer Saison,Saison,Blackberry Farm,82,98.0,98.0,,,45.0,,,"A hop forward farmhouse ale with complex aromas of fruit and a balanced bitterness.
MALTS: Weyermann Floor Malted Pilsner, Floor Malted Dark, Cara-Foam and Abbey Malt
HOPS: Australian Summer, Citra
YEAST: Classic Saison","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_347467.jpg"
TENNESSEE,3,Blackberry Farm Noble Cuvee Dry Hop Saison (2016),Saison,Blackberry Farm,15,98.0,98.0,3.81,6.3,189.0,4.03,,"2016 edition features French Triskel and French Strisselspalt hops and a grain bill of floor-malted Pilsner, floor-malted Wheat, and floor-malted Dark.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_410855.jpg"
TENNESSEE,4,Yazoo SUE,Smoked,Yazoo Brewing Company,290,98.0,99.0,,9.1,273.0,,,"The south is famous for smoking everything. Why not beer? Sue is a big, rich, smoky malt bomb of a beer, with mellow smokiness coming from barley malts smoked with cherry wood, and assertive bitterness from Galena and Perle hops to cleanse the finish.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_107315.jpg"
TENNESSEE,5,Blackberry Farm Classic Saison,Saison,Blackberry Farm,163,98.0,97.0,,,,,189.0,"This is a Belgian-style farmhouse ale. The aroma is dominated by fruity esters reminiscent of citrus fruits along with a moderate earthy and floral hop aroma from the use of Noble-type hops in the brewing process. Has a deep gold, hue that is often hazy, and a voluminous head on pouring as a result of the bottle-conditioning and high natural carbonation. The beer is medium-bodied and has a very refreshing effervescence which, along with a fairly low alcohol content, makes this a beer to be enjoyed on a warm day by itself or with a wide range of foods, whether casual or fine dining. Complex flavors and aromas in this beer are a result of the special yeast used in fermentation combined with the additional complexity added by bottle-conditioning in large bottles for at least six weeks before being released.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_185933.jpg"
TENNESSEE,6,Yazoo Embrace the Funk Series: Deux Rouges,Sour Red/Brown,Yazoo Brewing Company,44,97.0,87.0,,6.2,186.0,,11.0,Flemish Sour Red ale aged 13 months in fresh Merlot barrels. Red colored wax seal.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_247801.jpg"
TENNESSEE,7,Blackberry Farm / Evil Twin From Tennessee With Smoke,Smoked,Blackberry Farm,39,97.0,99.0,3.75,6.3,189.0,3.83,,Collaboration One. Evil Twin. Allen Benton. Blackberry Farm. Smoked Farmhouse Ale.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_422992.jpg"
TENNESSEE,8,Wiseacre Gotta Get Up to Get Down Coffee Milk Stout,Sweet Stout,Wiseacre Brewing,94,96.0,96.0,,,15.0,,,"Magical natural process beans from the Konga region of Ethiopia lead the way in this beautiful coffee stout. This rare variety of coffee leads to aromas of sweet roastiness and flavors of blueberry pie. Lactose, or milk sugar, is added along with oats for a silky medium body and a lush finish. Red Bull and vodka done the long way for old men; not teenagers.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_239390.jpg"
TENNESSEE,9,Blackberry Farm Brett Saison,Saison,Blackberry Farm,17,96.0,93.0,3.66,6.3,189.0,3.82,,An amber Saison fermented with Brettanomyces.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_387841.jpg"
TENNESSEE,10,Yazoo Embrace The Funk Series: Citra Luxe,Sour/Wild Ale,Yazoo Brewing Company,15,95.0,74.0,3.65,,,3.84,162.0,"This is inspired by the French Biere de Garde style, but soured...and then ridiculously dry-hopped with Citra and Galaxy hops! Slightly tart up front, the hops create a rich aroma and citrusy & floral finish","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_339934.jpg"
TENNESSEE,11,Yazoo Fortuitous,Sour/Wild Ale,Yazoo Brewing Company,65,95.0,69.0,,,,,,"It's tough to describe the breakdown of it but we basically kept blending it into one of our smaller 10 barrel fermentors that we kept... until we liked how it tasted. But I would guess it's probably around 30% barrel aged Sue, 65% sour Sue, and we did blend a little fresh Sue in (5%) to round out the aroma.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_163025.jpg"
TENNESSEE,12,Blackberry Farm New World Cuvee Dry Hop Saison (2016),Saison,Blackberry Farm,22,95.0,92.0,3.64,,45.0,3.76,,"Inspired by classic Old World farmhouse ales, balanced by the bright character and nuances of New World hops, this golden dry-hopped saison features Wakatu, Equinox, and Comet hops.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_427958.jpg"
TENNESSEE,13,Blackstone Adam Bomb IPA,India Pale Ale (IPA),Blackstone Restaurant & Brewery,45,95.0,94.0,,,83.0,,,Chinook hops.  West Coast style IPA.  This beer is under construction and still being tweaked.  This IPA finishes with a bright hop and a particular sweetness.  Check back for future batches!,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_166792.jpg"
TENNESSEE,14,Boscos HopGod Ale,India Pale Ale (IPA),Boscos Brewing Company (Roma Pomodori),37,94.0,91.0,3.55,,,3.69,,,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_31487.jpg"
TENNESSEE,15,Blackberry Farm Blackberry Rye,Saison,Blackberry Farm,19,94.0,92.0,3.63,6.3,189.0,3.76,15.0,"This offering in our Native Series was brewed with select heritage barley and rye malts and fermented with a wild strain of native yeast harvested from honeysuckle blossoms found on Blackberry Farm's 9,200 acre estate. A secondary fermentation with blackberries followed by additional aging in Tennessee whiskey barrels lends notes of dark fruit and oak to this medium bodied ale's malt profile, accentuated by a mild tartness and earthy complexity from the wild native yeast.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_434366.jpg"
TENNESSEE,16,Terminal BrewHouse Southsidenstein Stout,Stout,Terminal BrewHouse,52,94.0,95.0,,,,,171.0,This monster was created with some of the best chocolate and roasted malts to create the perfect blend of stout fullness and minimal fruit esters. This beer will have you trying to decide if you like fullness or the myriad of coffee and chocolate undertones more. It will also have the other stout brewers gathering the torches and storming our door.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_97824.jpg"
TENNESSEE,17,Blackberry Farm Barrel Series - Brett Saison,Saison,Blackberry Farm,11,93.0,90.0,3.6,,25.0,3.83,,A golden farmhouse ale fermented with brettanomyces and aged in French oak California red wine barrels.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_450576.jpg"
TENNESSEE,18,Wiseacre Adjective Animal,Imperial IPA,Wiseacre Brewing,23,93.0,65.0,3.58,8.6,258.0,3.69,,"Dry hopped twice, in two different vessels, along with a great wasteful pile of hops in the kettle, and another huge tongue beating heap of hops in the whirlpool. This is as hop forward as it gets. Sticky, resinous, orange peel, pine, and grapefruit aromas shall waft forth. Amarillo and Simcoe hops perfection.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_332675.jpg"
TENNESSEE,19,Yazoo / New Belgium Embrace The Funk Series: Rufus,Sour Red/Brown,Yazoo Brewing Company,15,92.0,60.0,3.57,6,180.0,3.79,,Embrace the Funk series Collaboration at Yazoo Brewing Company with New Belgium for Craft Beer Week. A wild sour deep red ale consisting of a Blackberry and Black Currant Wheat beer base from Yazoo 100% fermented with 2 strains of Brettanomyces. Blended with oak aged sour brown ale from New Belgium.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_210127.jpg"
TENNESSEE,20,Terminal BrewHouse The White Shadow,Witbier,Terminal BrewHouse,44,91.0,99.0,,,,,159.0,Two row barley and white wheat malts combine with coriander and orange peel to creat a light bodied beer with delightful orange flavor. Extremely refreshing. No fruit neccessary.,"http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_97822.jpg"
TENNESSEE,21,Turtle Anarchy Another Way to Rye,Specialty Grain,Turtle Anarchy Brewing Company,24,90.0,95.0,3.52,6.2,186.0,3.61,60.0,"This beer is a bold Rye India Pale Ale with an added spiciness from a healthy addition of rye malt. The rye also contributes a nice red hue to the beer. Despite being heavily hopped during the boil, we add a generous amount of hops during the end of fermentation to give this beer a pronounced citrus hop aroma and flavor.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_179964.jpg"
TENNESSEE,22,Yazoo Sly Rye Porter,Porter,Yazoo Brewing Company,135,90.0,91.0,,,,,171.0,"A rich, chocolaty English Porter with a clean finish. We use the finest floor-malted Maris Otter malts from England, the same malts used for the best single-malt scotch. A portion of malted rye gives a spicy, slightly dry finish.
OG: 14.40 Plato
FG: 3.8 Plato
IBUs: 28
SRM: 29
5.7% abv","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_36192.jpg"
TENNESSEE,23,Blackberry Farm Spring Saison,Saison,Blackberry Farm,20,90.0,83.0,3.53,6.3,189.0,3.64,,"Large portions of floor-malted wheat give our refreshing Spring Saison its creamy mouthfeel and hazy straw color. Smooth, slightly tart, and delicately hopped, this beer is also spiced with orange peel, coriander, and grains of paradise.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_399574.jpg"
TENNESSEE,24,Terminal BrewHouse Magnum PA,India Pale Ale (IPA),Terminal BrewHouse,49,90.0,83.0,,6,180.0,,,"Oh we are makin' the magic happen now. Put on the Hawaiian Shirt, fire up the Ferrari (or the bubble helicopter if T.C. is handy) and bring your bad selves to the Terminal for some Magnum P.A. I will turn it over to Thomas for the intro. Okay Hop-heads, we have found a way to combine the strong aromatic hop of a big West coast style double IPA and and the subtle bitter hop finish of a traditional English IPA . Magnum hops combined with traditional Cascade will make your over stimulated tongue do a double take. Close your mouth and let the hops do their magic. Wait for it, wait for it. Okay now pop that top button open and let the sexy out (that's your fresh crop of chest hair.)","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_106506.jpg"
TENNESSEE,25,Blackstone Black Belle,Imperial Stout,Blackstone Restaurant & Brewery,20,89.0,36.0,3.51,9.5,285.0,3.62,,"Black Belle is a limited special release Imperial Stout; it's collaboration between Blackstone Brewing Company and Nelson's Green Brier Distillery, makers of Belle Meade Bourbon. Infused with cacao nibs and aged for more than seven months in bourbon barrels, the beer is smooth and sweet, with definite notes of bourbon, oak, and dark chocolate.","http://res.cloudinary.com/ratebeer/image/upload/w_250,c_limit/beer_263208.jpg"
